id;category_id;title;condition;car_year;brand;model;version;engine;engine_power;doors;km;fuel_type;traction_control;passenger_capacity;transmission;currency;price;seller_id;seller_nickname;is_car_shop;seller_country;seller_state;seller_city;seller_neighborhood
MLA1649157550;MLA1744;Toyota Hilux 2.8 Dc 4x4 Tdi Srv At 2022 Color Blanco;Usado;2022;Toyota;Hilux;2.8 Cd Srv 177cv 4x4 At;2.8;177 hp;4;5700 km;Diésel;4x4;5;Automática;USD;38000;1003186761;FEREZ.AUTOMOTORES;FALSO;Argentina;Córdoba;Córdoba;San Martín
MLA1403796191;MLA1744;Toyota Hilux 4x4;Usado;2018;Toyota;Hilux;2.8 Cd Sr 177cv 4x4;2.8;177 hp;4;150000 km;Diésel;4x4;5;Manual;USD;26200;463224542;TUTU AUTOMOTORES;FALSO;Argentina;Córdoba;Córdoba;Empalme
MLA1640742506;MLA1744;Toyota Hilux Srv 4x4 At;Usado;2021;Toyota;Hilux;2.8 Cd Srv 177cv 4x4 At;2.8;177 hp;4;49000 km;Diésel;4x4;5;Automática;USD;31990;1463799124;AUTOPRIME.AUTOS;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda;Sarandí
MLA1621756878;MLA1744;Toyota Hilux 2.8 Cd Srx 177cv 4x4;Usado;2016;Toyota;Hilux Pick-Up;2.8 Cd Srx 177cv 4x4;;;4;103000 km;Diésel;;;;USD;26000;5896370;MALAMBO2008;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín;
MLA1621777872;MLA1744;Toyota Hilux 2017 2.8 Cd Srx 177cv 4x4 At;Usado;2017;Toyota;Hilux;2.8 Cd Srx 177cv 4x4 At;2.8;177 hp;4;62000 km;Diésel;4x4;5;Automática;USD;31900;52965262;MAXI_CANEPA;FALSO;Argentina;Bs.As. G.B.A. Oeste;Merlo;Merlo
MLA1401259183;MLA1744;Toyota Hilux 2.8 Cd Srx 177cv 4x4 At 0km;Nuevo;2023;Toyota;Hilux;2.8 Cd Srx 177cv 4x4 At;2.8;177 hp;4;0 km;Diésel;4x4;5;Automática;ARS;49500000;635202584;MIRETTI.AUTOS;FALSO;Argentina;Córdoba;Córdoba;Alto Verde
MLA1399740595;MLA1744;Toyota Hilux 2.4 Dc 4x2 Tdi Sr ;Nuevo;2023;Toyota;Hilux;2.4 Cd Sr 4x2 Mt;2.8;150 hp;4;0 km;Diésel;4x2;5;Manual;ARS;35200000;171770587;MULTICARS VILLAMARÍA;FALSO;Argentina;Córdoba;Villa María;Centro
MLA1399317819;MLA1744;Toyota Hilux 4x4 Dc Dx 2.4 Tdi 6 Mt Ag5 $ 36.035.000;Nuevo;2023;Toyota;Hilux;2.4 Cd Dx 150cv 4x4;2.4;150 hp;4;0 km;Diésel;4x4;5;Manual;ARS;36035000;1125510533;KANSAI PLAN;VERDADERO;Argentina;Buenos Aires Interior;General Belgrano;Gorchs
MLA1596629124;MLA1744;Toyota Hilux 3.0 Tdi 4x4 Srv At 2009;Usado;2009;Toyota;Hilux;3.0 I Srv Cab Doble 4x4 (2009);3.0;163 hp;4;258000 km;Diésel;4x4;5;Manual;ARS;17500000;227993482;IMOLAAUTOS 4441;FALSO;Argentina;Capital Federal;Capital Federal;Villa Pueyrredón
MLA1594791284;MLA1744;Hilux 4x4 Dc Sr 2.8 Tdi 6 At 24;Nuevo;2023;Toyota;Hilux;2.8 Cd Sr 177cv 4x4;2.8;177 hp;4;0 km;Diésel;4x4;5;Manual;ARS;43999000;191745569;TOYOTA PANAMERICANA-AUTO;VERDADERO;Argentina;Bs.As. G.B.A. Norte;Tigre;El Talar de Pacheco
MLA1589857866;MLA1744;Toyota Hilux 2.8 Cd Srv 177cv 4x2 2018;Usado;2018;Toyota;Hilux;2.8 Cd Srv 177cv 4x2;2.8;;4;80000 km;Diésel;;;Automática;USD;25000;738734872;AUTOS.PILAR;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar;Pilar
MLA1579454198;MLA1744;Toyota Hilux Sw4 Tdi Srx At L16 2019;Usado;2019;Toyota;SW4;2.8 Srx 177cv 4x4 7as At;2.8;;5;88000 km;Diésel;4x4;7;Automática;USD;38900;179398266;MANNA-MOTORS;FALSO;Argentina;Capital Federal;Capital Federal;Barracas
MLA1550242632;MLA1744;Toyota Hilux 2.4 Cs Dx 150cv 4x4;Usado;2022;Toyota;Hilux;2.4 Cs Dx 150cv 4x4;2.4;150 hp;4;21000 km;Diésel;4x4;5;Manual;ARS;24900000;206361922;LOPCAR S.A.;FALSO;Argentina;Córdoba;Córdoba;Villa Cabrera
MLA1388818181;MLA1744;Toyota Hilux Dc Sr 4x2 2.8 Tdi Manual J.r;Nuevo;2023;Toyota;Hilux;2.4 Cd Sr 150cv 4x2;2.4;150 hp;4;0 km;Diésel;4x2;5;Manual;ARS;30080000;261703851;TOYOTA KANSAI_CABALLITO;VERDADERO;Argentina;Capital Federal;Capital Federal;Caballito
MLA1470383750;MLA1744;Hilux 4x4 C/d Srv 2.8tdi 6m/t E.f;Nuevo;2023;Toyota;Hilux;2.8 Cd Srv 177cv 4x4;2.8;177 hp;4;0 km;Diésel;4x4;5;Manual;ARS;39454300;261703851;TOYOTA KANSAI_CABALLITO;VERDADERO;Argentina;Capital Federal;Capital Federal;Caballito
MLA1453322432;MLA1744;Toyota Hilux 2023 2.8 Cd Srv 177cv 4x4 At 0km ;Nuevo;2023;Toyota;Hilux;2.8 Cd Srv 177cv 4x4 At;2.8;177 hp;4;0 km;Eléctrico;4x4;5;Automática;ARS;42000000;194627303;ROTTERLOMASDELMIRADOR;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;
MLA1376487567;MLA1744;Toyota Hilux 4x4 Dc Sr 2.8 Tdi 6 At Mm8 $ 43.999.000;Nuevo;2023;Toyota;Hilux;2.8 Cd Srx 177cv 4x2;2.8;177 hp;4;0 km;Eléctrico;4x2;5;Manual;ARS;43999000;1125510533;KANSAI PLAN;VERDADERO;Argentina;Capital Federal;Capital Federal;Balvanera
MLA1376414527;MLA1744;Toyota Hilux 4x4 Dc Srv 2.8 Tdi 6 At Ag2 $ 48.925.000;Nuevo;2023;Toyota;Hilux;2.8 Cd Srv 177cv 4x4 At;2.8;177 hp;4;0 km;Eléctrico;4x4;5;Automática;ARS;48925000;1125510533;KANSAI PLAN;VERDADERO;Argentina;Capital Federal;Capital Federal;Parque Chacabuco
MLA1446324302;MLA1744;Toyota Hilux 4x4 Dc Srv 2.4 Tdi 6 Mt Ec7 $ 45.824.000;Nuevo;2023;Toyota;Hilux;2.4 Cd Dx 150cv 4x2;2.4;150 hp;4;0 km;Eléctrico;4x2;5;Manual;ARS;45824000;1125510533;KANSAI PLAN;VERDADERO;Argentina;Capital Federal;Capital Federal;Villa Crespo
MLA1411091534;MLA1744;Toyota Hilux 4x4 Dc Srx 2.8 Tdi 6 At 2024 F;Nuevo;2023;Toyota;Hilux;2.8 Cd Srx 177cv 4x4 At;2.8;177 hp;4;0 km;Diésel;4x4;5;Automática;ARS;50596000;403624569;TOYOTA KANSAI_CENTRAL;VERDADERO;Argentina;Capital Federal;Capital Federal;Floresta
MLA1406206679;MLA1744;Toyota Hilux 2023 2.8 Cd Srx 177cv 4x4 At;Usado;2023;Toyota;Hilux;2.8 Cd Srx 177cv 4x4 At;2.8;177 hp;4;1000 km;Diésel;4x4;5;Automática;USD;53000;762747094;LORELLADUDA;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús;
MLA1442998778;MLA1744;Toyota Hilux At 2.8 Cd Sr 177cv 4x4;Nuevo;2023;Toyota;Hilux;2.8 Cd Sr 177cv 4x4;2.8;177 hp;4;0 km;Diésel;4x4;5;Manual;ARS;39200000;681090310;KANSAISAKANSAISA;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1396699363;MLA1744;Toyota Hilux;Usado;2017;Toyota;Hilux;2.8 Cd Srx 177cv 4x4 At;2.8;177 hp;4;170000 km;Diésel;4x4;5;Automática;USD;29000;638470320;FAMILYCAR_20;FALSO;Argentina;Bs.As. G.B.A. Oeste;Ituzaingó;Ituzaingó Norte
MLA1605165276;MLA1744;Nueva Toyota Hilux 4x4 Dc Srx 2.8 Tdi 6 At Nm7 $ 57.254.000;Nuevo;2022;Toyota;Hilux;2.8 Cd Srv 177cv 4x4 At;2.8;177 hp;4;0 km;Diésel;4x4;5;Automática;ARS;57254000;1125510533;KANSAI PLAN;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo Viejo
MLA1605178394;MLA1744;Toyota Hilux 4x4 Dc Srv 2.8 Tdi 6 Mt L7 $ 45.824.000;Nuevo;2022;Toyota;Etios;1.5 Sedan X;1.5;103 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;45824000;1125510533;KANSAI PLAN;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo Hollywood
MLA1398014031;MLA1744;Toyota Hilux 2023 2.8 Cd Srv 177cv 4x2 At;Nuevo;2023;Toyota;Hilux;2.8 Cd Srv 177cv 4x2 At;2.8;177 hp;4;0 km;Diésel;4x2;5;Automática;ARS;38900000;458655789;CARFLOW;FALSO;Argentina;Córdoba;Córdoba;
MLA1406282877;MLA1744;Toyota Hilux  2.8 Dc 4x2 Tdi Srv   Uct;Usado;2016;Toyota;Hilux;2.8 Cd Srv 177cv 4x2;2.8;177 hp;4;125150 km;Diésel;4x2;5;Manual;ARS;25000000;403622309;TOYOTA KANSAI_PALERMO;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1655349984;MLA1744;Toyota Hilux Srv 4x2 At 2018;Usado;2018;Toyota;Hilux;2.8 Cd Srv 177cv 4x2 At;2.8;177 hp;4;144000 km;Diésel;4x2;5;Automática;ARS;27000000;440143744;RAYCO FORD;FALSO;Argentina;Santa Fe;Rosario;Centro
MLA1654554518;MLA1744;Toyota Hilux Sw4 4×4 Srv 3.0 Tdi C/ Cuero 2007;Usado;2007;Toyota;Hilux SW4;3.0 Srv Cuero;3.0;125 hp;5;163300 km;Diésel;4x2;7;Manual;ARS;19888000;212883354;INDY-CARS;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes;Quilmes Oeste
MLA1653951736;MLA1744;Toyota Hilux 2.8 Cd Srx 177cv 4x4 At Nuevo Diseño My 2024 Mr;Nuevo;2023;Toyota;Hilux;2.8 Cd Srx 177cv 4x4 At;2.8;177 hp;4;0 km;Diésel;4x4;5;Automática;ARS;60117000;145529747;TOYOTA TREOS;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín;Villa Lynch
MLA1649052024;MLA1744;Toyota Hilux 2.8 Srx 4x2 Automática // Forcammo ;Usado;2022;Toyota;Hilux;2.8 Cd Srx 177cv 4x2 At;2.8;177 hp;4;39000 km;Diésel;4x2;5;Automática;ARS;45000000;404256423;USADOS FORCAM;VERDADERO;Argentina;Bs.As. G.B.A. Oeste;Moreno;Moreno
MLA1404702095;MLA1744;Toyota Hilux 2.4 Cd Sr 150cv 4x2;Usado;2021;Toyota;Hilux;2.4 Cd Sr 150cv 4x2;2.4;150 hp;4;114013 km;Diésel;4x2;5;Manual;ARS;25900000;268028062;USADOSCENTROMOTOR;FALSO;Argentina;Córdoba;Córdoba;Las Palmas
MLA1637600864;MLA1744;Toyota Hilux;Usado;2023;Toyota;Hilux;2.4 Cd Sr 150cv 4x2;2.4;150 hp;4;2800 km;Diésel;4x2;5;Manual;USD;35000;42494365;ALEJOTEVEROVSKY;FALSO;Argentina;Córdoba;Villa Carlos Paz;Costa Azul
MLA1403003419;MLA1744;Toyota Hilux 2022 2.4 Cd Sr 150cv 4x2;Usado;2022;Toyota;Hilux;2.4 Cd Sr 150cv 4x2;2.4;150 hp;4;21800 km;Diésel;4x2;5;Manual;USD;28900;95646603;ALECAZZ;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1405838719;MLA1744;Toyota Hilux Dx 4x4 Mt 0km;Usado;2022;Toyota;Hilux;2.4 Cd Dx 150cv 4x4;2.4;150 hp;4;1100 km;Diésel;4x4;5;Manual;ARS;37200000;1542086218;SEGUROLAAUTOMOTORES;VERDADERO;Argentina;Capital Federal;Capital Federal;Villa Devoto
MLA1402697063;MLA1744;Toyota Hilux 2.8 Dc 4x2 Tdi Srx At6 ;Nuevo;2023;Toyota;Hilux;2.8 Cd Srx 177cv 4x2 At;2.8;;4;0 km;Diésel;4x2;;Automática;ARS;49500000;171770587;MULTICARS VILLAMARÍA;FALSO;Argentina;Córdoba;Villa María;Centro
MLA1630726646;MLA1744;Toyota Hilux Srx 4x4 Año 2023 Inmaculada Cuero Como Nueva;Usado;2023;Toyota;Hilux Pick-Up;2.8 Cd Srx 204Cv 4X4 At;2.8;204 hp;4;8100 km;Diésel;4x4;5;Automática;ARS;55000000;739026650;TIENDA LUSESOL;FALSO;Argentina;Capital Federal;Capital Federal;San Nicolás
MLA1402235405;MLA1744;Toyota Hilux 4x4 D/c Srv 2.8 Tdi 6 M/t 2020;Usado;2020;Toyota;Hilux;2.8 Cd Srv 177cv 4x4;2.8;177 hp;4;70092 km;Diésel;4x4;5;Manual;ARS;32000000;403622309;TOYOTA KANSAI_PALERMO;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1627401142;MLA1744;Toyota Hilux 2.4 Dx 4x4 2016 Cs Excelente;Usado;2016;Toyota;Hilux;2.4 Cs Dx 150cv 4x4;2.4;150 hp;2;116050 km;Diésel;4x4;5;Manual;ARS;20500000;45606493;PUGLIAAUTO;FALSO;Argentina;Bs.As. G.B.A. Oeste;Morón;Morón
MLA1612833744;MLA1744;Toyota Hilux 4x2 Dc Srx 2.8 Tdi 6 At 2023 Rpm Moviles;Usado;2023;Toyota;Hilux;2.8 Cd Srx 177cv 4x2 At;2.8;177 hp;4;1111 km;Diésel;4x2;5;Automática;USD;39500;187727991;RPM MOSCONI;FALSO;Argentina;Capital Federal;Capital Federal;Villa Urquiza
MLA1612820668;MLA1744;Toyota Hilux 4x2 Dc Srx 2.8 Tdi 6 At 2023 Rpm Moviles;Usado;2023;Toyota;Hilux;2.8 Cd Srx 177cv 4x2 At;2.8;177 hp;4;1111 km;Diésel;4x2;5;Automática;USD;39500;187727991;RPM MOSCONI;FALSO;Argentina;Capital Federal;Capital Federal;Villa Urquiza
MLA1612831798;MLA1744;Toyota Hilux 2.8 Dc 4x4 Tdi Sr L20 2023;Usado;2023;Toyota;Hilux;2.8 Cd Sr 177cv 4x4;2.8;;4;1000 km;Diésel;4x4;5;Manual;ARS;31000000;205227756;AUTOROSARIOSA;FALSO;Argentina;Santa Fe;Rosario;Centro
MLA1399686197;MLA1744;Toyota Hilux 2.8 Dc 4x4 Tdi Srx At ;Usado;2018;Toyota;Hilux;2.8 Cd Srx 177cv 4x4 At;;;4;84000 km;Diésel;;;Automática;ARS;32500000;171770587;MULTICARS VILLAMARÍA;FALSO;Argentina;Córdoba;Villa María;Centro
MLA1404387257;MLA1744;Toyota Hilux Sr 4x4 6m Titular Linea Nueva C/equipamiento;Usado;2023;Toyota;Hilux;2.8 Cd Sr 177cv 4x4;2.8;177 hp;4;1000 km;Diésel;4x4;5;Manual;USD;37900;120762;LOS_PILARES;FALSO;Argentina;Capital Federal;Capital Federal;Floresta
MLA1405540319;MLA1744;Toyota Hilux Dx Cabina Simple 4x4 0km Ya Patentada ;Usado;2023;Toyota;Hilux;2.4 Cs Dx 150cv 4x4;2.4;150 hp;4;600 km;Diésel;4x4;5;Manual;ARS;36000000;154808860;BOTTOCARLOSENRIQUE;FALSO;Argentina;La Pampa;Maracó;General Pico
MLA1394011427;MLA1744;Hilux 4x2 C/d Sr 3.0 Tdi;Usado;2015;Toyota;Hilux;3.0 Cd Sr 171cv 4x2 - B3;3.0;171 hp;4;140000 km;Diésel;4x2;5;Manual;USD;18500;609938498;RODZCARS;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López;Vicente López
MLA1392568909;MLA1744;Hilux 4x2 Dc Sr 2.4 Tdi 6 Mt Nm6 $ 34.940.000;Nuevo;2023;Toyota;Hilux;2.4 Cd Sr 150cv 4x2;2.4;150 hp;4;0 km;Diésel;4x2;5;Manual;ARS;34940000;1125510533;KANSAI PLAN;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo Viejo
MLA1635404062;MLA1744;Toyota Hilux 2023 2.8 Cd Srv 177cv 4x4 At;Usado;2023;Toyota;Hilux;2.8 Cd Srv 177cv 4x4 At;2.8;177 hp;4;10000 km;Diésel;4x4;5;Automática;USD;42000;27758415;ROSSETTO GUIDO;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1623814440;MLA1744;Toyota Hilux 2020 2.8 Cd Srv 177cv 4x2 At;Usado;2020;Toyota;Hilux;2.8 Cd Srv 177cv 4x2 At;2.8;177 hp;4;70000 km;Diésel;4x2;5;Automática;ARS;33500000;234853425;GERMANBARZAGHI;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar;
MLA1635422308;MLA1744;Toyota Hilux Gr V6 4.0 4x4 6ta Año 2020 As Automobili       ;Usado;2020;Toyota;Hilux;4.0 V6 Gr-s Ii 4x4 6at;4.0;238 hp;5;38000 km;Nafta;4x4;5;Automática;USD;39990;175062361;ASAUTOMOBILI;FALSO;Argentina;Capital Federal;Capital Federal;Floresta
MLA1388817737;MLA1744;Toyota Hilux Dc Srv 4x4 2.8 Tdi 6mt J.r;Nuevo;2023;Toyota;Hilux;2.8 Cd Srv 177cv 4x4;2.8;177 hp;4;0 km;Diésel;4x4;5;Manual;ARS;39454000;261703851;TOYOTA KANSAI_CABALLITO;VERDADERO;Argentina;Capital Federal;Capital Federal;Caballito
MLA1387611743;MLA1744;Toyota Hilux 4x4 Srx 2.8tdi 6 At 2024 0km F;Nuevo;2023;Toyota;Hilux;2.8 Cd Srx 177cv 4x4 At;2.8;177 hp;4;0 km;Diésel;4x4;5;Automática;ARS;46948300;403624569;TOYOTA KANSAI_CENTRAL;VERDADERO;Argentina;Capital Federal;Capital Federal;Floresta
MLA1468939690;MLA1744;Toyota Hilux Srx At 4x4;Nuevo;2023;Toyota;Hilux;2.8 Cd Srx 177cv 4x4 At;2.8;177 hp;4;0 km;Diésel;4x4;5;Automática;ARS;51000000;681090310;KANSAISAKANSAISA;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1468914310;MLA1744;Toyota Hilux Srv At 4x4;Nuevo;2023;Toyota;Hilux;2.8 Cd Srv 177cv 4x4 At;2.8;177 hp;4;0 km;Diésel;4x4;5;Automática;ARS;43544000;681090310;KANSAISAKANSAISA;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1468951188;MLA1744;Toyota Hilux Srx At 4x4;Nuevo;2023;Toyota;Hilux;2.8 Cd Srx 177cv 4x4 At;2.8;177 hp;4;0 km;Diésel;4x4;5;Automática;ARS;51000000;681090310;KANSAISAKANSAISA;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1642551476;MLA1744;Toyota Hilux;Usado;2019;Toyota;Hilux;2.8 Cd Srx 177cv 4x4 At;2.8;177 hp;4;85000 km;Eléctrico;4x4;5;Automática;USD;33000;32035312;LUCHOWAG;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López;Florida
MLA1446426036;MLA1744;Toyota Hilux 4x4 Dc Sr 2.4 Tdi 6mt Mm4 $ 42.074.000;Nuevo;2023;Toyota;Hilux;2.8 Cd Sr 177cv 4x4;2.8;177 hp;4;0 km;Eléctrico;4x4;5;Manual;ARS;42074000;1125510533;KANSAI PLAN;VERDADERO;Argentina;Capital Federal;Capital Federal;Colegiales
MLA1403251143;MLA1744;Toyota Hilux Doble Cabina Sr 3.0l 4x4 Mt;Usado;2014;Toyota;Hilux;3.0 Cd Sr C/ab 171cv 4x4;3.0;171 hp;4;285000 km;Diésel;4x4;5;Manual;ARS;20950000;484623982;SCHELLER.YCIA;FALSO;Argentina;Corrientes;Goya;Goya
MLA1443651748;MLA1744;Toyota Hilux 2.8 Cd Srv 177cv 4x4 At;Nuevo;2023;Toyota;Hilux;2.8 Cd Srv 177cv 4x4 At;2.8;177 hp;4;0 km;Diésel;4x4;5;Automática;ARS;43544000;681090310;KANSAISAKANSAISA;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1380323046;MLA1744;Toyota Hilux 4x2 Dc Srv 2.8 Tdi 6 At My24;Nuevo;2023;Toyota;Hilux;2.8 Cd Srv 177cv 4x2 At;2.8;177 hp;4;0 km;Diésel;4x2;5;Automática;ARS;36663840;403622309;TOYOTA KANSAI_PALERMO;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1443751240;MLA1744;Toyota Hilux 2.8 Cd Srv 177cv 4x4 At;Nuevo;2023;Toyota;Hilux;2.8 Cd Srv 177cv 4x4 At;2.8;177 hp;4;0 km;Diésel;4x4;5;Automática;ARS;43544000;681090310;KANSAISAKANSAISA;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1443570852;MLA1744;Toyota Hilux 2.8 Cd Sr Manual 177cv 4x4;Nuevo;2023;Toyota;Hilux;2.8 Cd Sr 177cv 4x4;2.8;177 hp;4;0 km;Diésel;4x4;5;Manual;ARS;37445000;681090310;KANSAISAKANSAISA;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1442856908;MLA1744;Toyota Hilux 2.4 Cd Dx 150cv 4x2;Nuevo;2023;Toyota;Hilux;2.4 Cd Dx 150cv 4x2;2.4;150 hp;4;0 km;Diésel;4x2;5;Manual;ARS;27400000;681090310;KANSAISAKANSAISA;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1442998798;MLA1744;Toyota Hilux 2.4 Cd Dx 150cv 4x4;Nuevo;2023;Toyota;Hilux;2.4 Cd Dx 150cv 4x4;2.4;150 hp;4;0 km;Diésel;4x4;5;Manual;ARS;36035000;681090310;KANSAISAKANSAISA;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1359101824;MLA1744;Toyota Hilux 4x4 Dc Sr 2.8 Tdi 6 Mt Ec5 $ 42.074.000;Nuevo;2023;Toyota;Hilux;2.8 Cd Sr 177cv 4x4;2.8;177 hp;4;0 km;Diésel;4x4;5;Manual;ARS;42074000;1125510533;KANSAI PLAN;VERDADERO;Argentina;Capital Federal;Capital Federal;Palermo Hollywood
MLA1406520707;MLA1744;Toyota Corolla 2018 1.8 Xei Cvt 140cv;Usado;2018;Toyota;Corolla;1.8 Xei Cvt 140cv;1.8;140 hp;4;68000 km;Nafta;Delantera;5;Automática;USD;17500;16596433;FYC MOTORS;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro;
MLA1656590838;MLA1744;Autos Usados Toyota Corolla 2020 Xei 2.0 Cvt Honda Nissan;Usado;2020;Toyota;Corolla;1.8 Xei Cvt 140cv;1.8;140 hp;4;34000 km;Nafta;Delantera;5;Automática;ARS;16130000;84384050;CONCORD AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar;Pilar
MLA1652287216;MLA1744;Toyota Corolla Xei 1.8 Hev Permuta Cruze Focus Versa 208 J;Nuevo;2023;Toyota;Corolla;1.8 Hev Xei Ecvt;1.8;98 hp;4;0 km;Híbrido/Nafta;Delantera;5;Automática;ARS;26500000;403624569;TOYOTA KANSAI_CENTRAL;VERDADERO;Argentina;Capital Federal;Capital Federal;Villa Luro
MLA1652269902;MLA1744;Toyota Corolla Hev 1.8 Xei Permuta Focus Cruze Versa Civic J;Usado;2022;Toyota;Corolla;1.8 Hev Xei Ecvt;1.8;98 hp;4;20000 km;Híbrido/Nafta;Delantera;5;Automática;ARS;28000000;403624569;TOYOTA KANSAI_CENTRAL;VERDADERO;Argentina;Capital Federal;Capital Federal;Villa Luro
MLA1651862624;MLA1744;Toyota Corolla 2.0 Seg Permuta Focus Cruze 208 408 C4 Up J;Usado;2021;Toyota;Corolla;2.0 Seg Cvt 140cv;2.0;170 hp;4;28000 km;Nafta;Delantera;5;Automática;ARS;28000000;403624569;TOYOTA KANSAI_CENTRAL;VERDADERO;Argentina;Capital Federal;Capital Federal;Villa Luro
MLA1405747765;MLA1744;Toyota Corolla Hev 1.8 Xei Cvt Tomo Permuta Focus Cruze Up J;Nuevo;2023;Toyota;Corolla;1.8 Hev Xei Ecvt;1.8;98 hp;4;0 km;Híbrido/Nafta;Delantera;5;Automática;ARS;26115000;403624569;TOYOTA KANSAI_CENTRAL;VERDADERO;Argentina;Capital Federal;Capital Federal;Villa Luro
MLA1651039570;MLA1744;Toyota Corolla 2.0 Seg Cvt - 2021;Usado;2021;Toyota;Corolla;SEG 2.0;2.0 170cv;170 hp;4;27374 km;Nafta;Delantera;5;Automática;ARS;27000000;577755335;LEONARDO MAGNONE-KANSAI;VERDADERO;Argentina;Capital Federal;Capital Federal;Caballito
MLA1648284040;MLA1744;Toyota Corolla 2022 1.8 Xli Mt 140cv;Nuevo;2022;Toyota;Corolla;1.8 Xli Mt 140cv;1.8;140 hp;4;0 km;Nafta;Delantera;5;Manual;USD;24000;210095605;MASSEYGROUP EXCLUSIVOS;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López;Olivos
MLA1403810077;MLA1744;Toyota Corolla 1.8 Xli Cvt Año 2018 -liv Motors;Usado;2018;Toyota;Corolla;1.8 Xli Mt 140cv;1.8;140 hp;4;58000 km;Nafta;Delantera;5;Manual;ARS;17500000;116720298;LIV MOTORS;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro;Villa Adelina
MLA1402234585;MLA1744;Toyota Corolla Xei Hibrido 2021;Usado;2021;Toyota;Corolla;1.8 Hev Xei Ecvt;1.8;98 hp;4;53082 km;Híbrido/Nafta;Delantera;5;Automática;ARS;24000000;577755335;LEONARDO MAGNONE-KANSAI;VERDADERO;Argentina;Capital Federal;Capital Federal;Caballito
MLA1627620534;MLA1744;158865 Toyota Corolla 4 Puertas 1,8 Xei Cvt 2017;Usado;2017;Toyota;Corolla;1.8 Xei Cvt 140cv;1.8;140 hp;4;111997 km;Nafta;Delantera;5;Automática;ARS;16388889;173419010;SAN_JORGE_USADOS_FALCON_2;VERDADERO;Argentina;Capital Federal;Capital Federal;Agronomía
MLA1619556616;MLA1744;Toyota Corolla Xei Automatico Seg Cvt Vento Cruze Focus Mond;Usado;2014;Toyota;Corolla;1.8 Xei Cvt Pack 140cv;1.8;140 hp;4;113000 km;Nafta;Delantera;5;Automática;ARS;11709000;93390812;CPMAUTOS;FALSO;Argentina;Capital Federal;Capital Federal;Villa Devoto
MLA1405880827;MLA1744;Toyota Corolla 1.8 Hibrido Xei Ecvt 2023;Usado;2023;Toyota;Corolla;1.8 Hev Xei Ecvt;1.8;98 hp;4;3700 km;Híbrido/Nafta;Delantera;5;Automática;USD;24900;138296791;LENICO02;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;Ramos Mejía
MLA1612846692;MLA1744;Toyota Corolla 1.8 Hev Seg Ecvt Hybrid 2023;Usado;2023;Toyota;Corolla;Toyota Corolla 1.8 Hev Seg Ecvt Hybrid;1.8;98 hp;4;1000 km;Nafta;Delantera;5;Automática;USD;32900;777181112;ABASTOMOTORS.COM;FALSO;Argentina;Capital Federal;Capital Federal;Puerto Madero
MLA1573448474;MLA1744;Toyota Corolla 2014 1.8 Xei At 136cv;Usado;2014;Toyota;Corolla;1.8 Xei At 136cv;1.8;136 hp;4;110000 km;Nafta;Delantera;5;Automática;ARS;11389900;29598787;CPMAUTOMOTORES;FALSO;Argentina;Capital Federal;Capital Federal;Villa Devoto
